,Country Name,Code,1997_wom,1998_wom,1999_wom,2000_wom,2001_wom,2002_wom,2003_wom,2004_wom,2005_wom,2006_wom,2007_wom,2008_wom,2009_wom,2010_wom,2011_wom,2012_wom,2013_wom,2014_wom,2015_wom,2016_wom,2017_wom,2018_wom,2019_wom,2020_wom,2021_wom,1950_gdp,1951_gdp,1952_gdp,1953_gdp,1954_gdp,1955_gdp,1956_gdp,1957_gdp,1958_gdp,1959_gdp,1960_gdp,1961_gdp,1962_gdp,1963_gdp,1964_gdp,1965_gdp,1966_gdp,1967_gdp,1968_gdp,1969_gdp,1970_gdp,1971_gdp,1972_gdp,1973_gdp,1974_gdp,1975_gdp,1976_gdp,1977_gdp,1978_gdp,1979_gdp,1980_gdp,1981_gdp,1982_gdp,1983_gdp,1984_gdp,1985_gdp,1986_gdp,1987_gdp,1988_gdp,1989_gdp,1990_gdp,1991_gdp,1992_gdp,1993_gdp,1994_gdp,1995_gdp,1996_gdp,1997_gdp,1998_gdp,1999_gdp,2000_gdp,2001_gdp,2002_gdp,2003_gdp,2004_gdp,2005_gdp,2006_gdp,2007_gdp,2008_gdp,2009_gdp,2010_gdp,2011_gdp,2012_gdp,2013_gdp,2014_gdp,2015_gdp,2016_gdp,2017_gdp,2018_gdp,2019_gdp,2020_gdp,2021_gdp,2011_happ,2014_happ,2015_happ,2016_happ,2017_happ,2018_happ,2019_happ,2020_happ,2021_happ,2022_happ,1960_happ,1961_happ,1962_happ,1963_happ,1964_happ,1965_happ,1966_happ,1967_happ,1968_happ,1969_happ,1970_happ,1971_happ,1972_happ,1973_happ,1974_happ,1975_happ,1976_happ,1977_happ,1978_happ,1979_happ,1980_happ,1981_happ,1982_happ,1983_happ,1984_happ,1985_happ,1986_happ,1987_happ,1988_happ,1989_happ,1990_happ,1991_happ,1992_happ,1993_happ,1994_happ,1995_happ,1996_happ,1997_happ,1998_happ,1999_happ,2000_happ,2001_happ,2002_happ,2003_happ,2004_happ,2005_happ,2006_happ,2007_happ,2008_happ,2009_happ,2010_happ,1543_le,1548_le,1553_le,1558_le,1563_le,1568_le,1573_le,1578_le,1583_le,1588_le,1593_le,1598_le,1603_le,1608_le,1613_le,1618_le,1623_le,1628_le,1633_le,1638_le,1643_le,1648_le,1653_le,1658_le,1663_le,1668_le,1673_le,1678_le,1683_le,1688_le,1693_le,1698_le,1703_le,1708_le,1713_le,1718_le,1723_le,1728_le,1733_le,1738_le,1743_le,1748_le,1751_le,1752_le,1753_le,1754_le,1755_le,1756_le,1757_le,1758_le,1759_le,1760_le,1761_le,1762_le,1763_le,1764_le,1765_le,1766_le,1767_le,1768_le,1769_le,1770_le,1771_le,1772_le,1773_le,1774_le,1775_le,1776_le,1777_le,1778_le,1779_le,1780_le,1781_le,1782_le,1783_le,1784_le,1785_le,1786_le,1787_le,1788_le,1789_le,1790_le,1791_le,1792_le,1793_le,1794_le,1795_le,1796_le,1797_le,1798_le,1799_le,1800_le,1801_le,1802_le,1803_le,1804_le,1805_le,1806_le,1807_le,1808_le,1809_le,1810_le,1811_le,1812_le,1813_le,1814_le,1815_le,1816_le,1817_le,1818_le,1819_le,1820_le,1821_le,1822_le,1823_le,1824_le,1825_le,1826_le,1827_le,1828_le,1829_le,1830_le,1831_le,1832_le,1833_le,1834_le,1835_le,1836_le,1837_le,1838_le,1839_le,1840_le,1841_le,1842_le,1843_le,1844_le,1845_le,1846_le,1847_le,1848_le,1849_le,1850_le,1851_le,1852_le,1853_le,1854_le,1855_le,1856_le,1857_le,1858_le,1859_le,1860_le,1861_le,1862_le,1863_le,1864_le,1865_le,1866_le,1867_le,1868_le,1869_le,1870_le,1871_le,1872_le,1873_le,1874_le,1875_le,1876_le,1877_le,1878_le,1879_le,1880_le,1881_le,1882_le,1883_le,1884_le,1885_le,1886_le,1887_le,1888_le,1889_le,1890_le,1891_le,1892_le,1893_le,1894_le,1895_le,1896_le,1897_le,1898_le,1899_le,1900_le,1901_le,1902_le,1903_le,1904_le,1905_le,1906_le,1907_le,1908_le,1909_le,1910_le,1911_le,1912_le,1913_le,1914_le,1915_le,1916_le,1917_le,1918_le,1919_le,1920_le,1921_le,1922_le,1923_le,1924_le,1925_le,1926_le,1927_le,1928_le,1929_le,1930_le,1931_le,1932_le,1933_le,1934_le,1935_le,1936_le,1937_le,1938_le,1939_le,1940_le,1941_le,1942_le,1943_le,1944_le,1945_le,1946_le,1947_le,1948_le,1949_le,1950_le,1951_le,1952_le,1953_le,1954_le,1955_le,1956_le,1957_le,1958_le,1959_le,1960_le,1961_le,1962_le,1963_le,1964_le,1965_le,1966_le,1967_le,1968_le,1969_le,1970_le,1971_le,1972_le,1973_le,1974_le,1975_le,1976_le,1977_le,1978_le,1979_le,1980_le,1981_le,1982_le,1983_le,1984_le,1985_le,1986_le,1987_le,1988_le,1989_le,1990_le,1991_le,1992_le,1993_le,1994_le,1995_le,1996_le,1997_le,1998_le,1999_le,2000_le,2001_le,2002_le,2003_le,2004_le,2005_le,2006_le,2007_le,2008_le,2009_le,2010_le,2011_le,2012_le,2013_le,2014_le,2015_le,2016_le,2017_le,2018_le,2019_le,2020_le,2021_le,1963_gini,1964_gini,1965_gini,1966_gini,1967_gini,1968_gini,1969_gini,1970_gini,1971_gini,1972_gini,1973_gini,1974_gini,1975_gini,1976_gini,1977_gini,1978_gini,1979_gini,1980_gini,1981_gini,1982_gini,1983_gini,1984_gini,1985_gini,1986_gini,1987_gini,1988_gini,1989_gini,1990_gini,1991_gini,1992_gini,1993_gini,1994_gini,1995_gini,1996_gini,1997_gini,1998_gini,1999_gini,2000_gini,2001_gini,2002_gini,2003_gini,2004_gini,2005_gini,2006_gini,2007_gini,2008_gini,2009_gini,2010_gini,2011_gini,2012_gini,2013_gini,2014_gini,2015_gini,2016_gini,2017_gini,2018_gini,2019_gini,2020_gini,2021_gini,2022_gini,1960_gini,1961_gini,1962_gini
0,Albania,ALB,-1000.0,-1000.0,5.16129,5.16129,5.714286,5.714286,5.714286,6.428571,7.142857,7.142857,7.142857,7.142857,16.428572,16.428572,15.714286,15.714286,17.857143,20.0,20.714285,22.857143,27.857143,27.857143,29.508196,29.508196,35.714287,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,3159.8088,3214.6665,3267.8481,3330.0708,3385.273,3431.9856,3501.2654,3579.4128,3598.447,3714.541,3786.318,3724.358,3775.8096,3738.4922,3689.6462,3781.372,3753.8347,3589.6863,3816.0518,3681.2083,3299.2512,3009.153,3512.3381,4027.3682,4391.234,4862.4824,4539.818,4993.022,5292.0273,5315.43,5525.691,5636.1846,5861.1265,6038.8965,6531.797,7108.6143,7666.5283,8615.24,9320.368,10522.667,10711.467,11106.769,10646.325,11079.809,11644.792,11674.589,12126.523,12267.312,12531.788,-1000.0,-1000.0,5.133704,4.959,4.655,4.644,4.586,4.7186,4.8827,5.1174,5.1988,5.2773,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,44.7355,45.1396,45.9788,46.5442,47.5946,48.5424,49.5758,50.7065,51.9755,53.1985,54.4389,55.634,56.6711,57.8445,58.9832,60.0187,60.9983,61.9716,62.9461,63.9226,64.8239,65.6179,66.4221,67.1401,67.7695,68.3275,68.7041,69.1206,69.3092,69.5839,70.478,70.73,71.0233,71.2961,71.5016,71.656,71.9496,72.3517,72.6408,72.8797,73.1439,73.3776,73.7148,73.9391,74.1313,74.3616,74.5923,73.9039,74.9899,75.1828,75.4043,75.6388,75.8899,76.1421,76.3761,76.6208,76.8162,77.5491,77.6529,77.781,77.9359,78.0919,78.064,78.1226,78.4075,78.6441,78.8602,79.0473,79.1838,79.2825,76.9893,76.4626,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.27010342,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.3173898,-1000.0,-1000.0,0.30595654,-1000.0,-1000.0,0.2998467,-1000.0,-1000.0,-1000.0,0.28960484,-1000.0,0.34598896,0.32753733,0.33736297,0.33055663,0.30148283,0.30115768,0.2941963,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
1,Algeria,DZA,3.1578948,3.1578948,3.1578948,3.4210527,3.4210527,6.169666,6.169666,6.169666,6.169666,6.169666,7.7120824,7.7120824,7.7120824,7.7120824,7.9691515,31.601732,31.601732,31.601732,31.601732,31.601732,25.757576,25.757576,25.757576,25.757576,8.1081085,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,10835.013,9263.025,5283.8633,5965.9473,6087.3784,6427.353,5564.5327,6055.447,6584.988,7002.076,7780.051,7244.3037,7996.2715,8360.683,10072.163,10468.854,10315.068,11288.917,12233.291,12602.791,12254.745,13108.504,13264.293,13552.555,13698.406,13826.624,11472.412,10669.394,9404.003,9448.048,9721.904,9304.236,9052.307,8473.165,8359.784,8597.436,8914.097,8496.63,8693.352,8883.031,9704.585,9655.797,9881.31,10634.918,11033.535,12356.633,13424.695,13692.437,14433.803,13045.797,14808.767,15523.892,14968.809,14278.215,13804.14,12512.007,11854.604,11408.486,11773.642,11787.492,-1000.0,-1000.0,5.367827,5.605,6.355,5.872,5.2946,5.2113,5.0051,4.8871,5.1223,5.3291,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,28.822,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,31.22,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,33.72,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,42.3596,42.4534,42.8974,42.9286,40.2048,40.3875,40.3448,40.3642,40.4426,40.5489,40.5322,40.5162,39.323,42.9084,42.7879,42.714,42.5429,42.5675,42.6422,42.7814,43.1597,43.6703,44.3465,45.0793,46.0341,46.9722,47.9854,49.1913,50.3529,51.7549,53.2609,55.2763,57.4284,59.5101,61.6581,63.5879,65.159,65.8297,66.9713,67.0855,67.416,67.6875,67.7571,67.7195,67.3614,67.4544,68.7493,69.1706,69.4506,70.0316,70.4779,70.8233,71.2296,71.2868,71.7617,72.0612,72.3336,72.6019,72.9405,73.6196,73.8081,74.1234,74.2024,74.6153,75.11,75.622,75.7318,75.7428,76.0656,76.4742,74.4528,76.3767,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.40194908,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.35330054,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.27615732,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
2,Angola,AGO,9.545455,15.454545,15.454545,15.454545,15.454545,15.454545,15.454545,15.0,15.0,15.0,15.0,37.272728,38.636364,38.636364,38.18182,34.090908,34.090908,36.81818,36.81818,36.81818,30.454546,30.454546,30.0,30.0,29.545454,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,4842.2266,5038.3994,4821.495,5004.511,4833.419,4346.9937,4079.2766,4164.696,3604.1533,3561.291,3467.9797,3313.958,3239.0059,3134.6028,3312.689,3309.2307,2844.8027,3084.3647,2805.978,2891.2588,3037.319,2719.6064,3080.0872,2566.381,2650.4155,2293.484,2820.7495,2809.5435,2861.1235,2696.8333,2228.5913,2334.3542,2533.5806,2682.5945,3131.4824,4116.556,5289.559,5809.966,6923.387,5130.315,6834.37,8334.11,9143.057,9320.892,9460.202,8058.727,7581.5454,7718.8564,7588.662,7159.579,-1000.0,-1000.0,4.17838,4.033,3.866,3.795,3.7948,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,26.98,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,36.349,36.3863,36.5193,36.7284,36.8921,37.1165,37.2748,37.4945,37.7024,37.9711,38.2107,37.2669,37.5394,37.824,38.1307,38.4954,38.7572,39.0922,39.4837,39.8291,40.1904,40.5543,40.9052,41.2705,41.6522,41.1909,41.1634,41.4365,41.8296,42.1755,42.4486,42.7715,43.0506,42.0916,42.353,42.648,42.8426,40.9174,41.545,41.7646,41.8933,43.8127,42.2088,42.1009,43.4217,45.8491,46.0329,46.3065,45.057,45.3858,46.0236,46.5905,47.3865,49.6173,50.592,51.5699,52.3688,53.6419,54.6327,55.7516,56.7258,57.5961,58.6231,59.3074,60.0397,60.6546,61.0923,61.6798,62.1438,62.4484,62.2612,61.6434,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.5195689,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.42715514,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,0.5127211,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0,-1000.0
